sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid,so2_level,co_level,o3_level,o3_8hr_level,pm10_level,pm2.5_level,no2_level,nox_level,no_level,windspeed_level
嘉義,嘉義市,76,細懸浮微粒,普通,1.9,0.33,37.0,36.0,21.0,18.0,8.0,9.0,1.0,2.0,51,2025-04-06 02:00,,0.3,21.8,34,3.0,120.44125148,23.46477865,42,低,低,中,中,低,低,低,低,低,弱
臺西,雲林縣,49,,良好,1.9,0.35,46.0,53.0,28.0,15.0,8.0,9.0,0.8,3.9,29,2025-04-06 02:00,,0.2,11.5,23,1.0,120.19933333,23.702175,41,低,低,中,中,低,低,低,低,低,中
朴子,嘉義縣,66,細懸浮微粒,普通,1.1,0.19,48.0,44.0,14.0,12.0,5.0,5.4,0.0,1.4,355,2025-04-06 02:00,,0.2,18.0,27,0.0,120.2478,23.46538,40,低,低,中,中,低,低,低,低,低,弱
新港,嘉義縣,66,細懸浮微粒,普通,1.8,0.23,50.0,44.0,13.0,7.0,4.0,4.4,0.1,2.3,16,2025-04-06 02:00,,0.3,17.8,28,1.0,120.345531,23.554839,39,低,低,中,中,低,低,低,低,低,弱
崙背,雲林縣,66,細懸浮微粒,普通,0.9,0.27,50.0,45.0,13.0,17.0,3.0,3.3,0.1,0.4,338,2025-04-06 02:00,,0.3,17.9,29,1.0,120.348742,23.757547,38,低,低,中,中,低,低,低,低,低,弱
斗六,雲林縣,81,細懸浮微粒,普通,1.6,0.32,34.0,35.0,21.0,20.0,7.0,8.7,1.1,0.8,351,2025-04-06 02:00,,0.3,23.3,36,1.0,120.544994,23.711853,37,低,低,低,中,低,中,低,低,低,弱
南投,南投縣,69,細懸浮微粒,普通,1.1,0.31,29.0,25.0,21.0,14.0,9.0,10.0,0.7,0.2,178,2025-04-06 02:00,,0.3,19.2,33,1.0,120.685306,23.913,36,低,低,低,低,低,低,低,低,低,弱
二林,彰化縣,47,,良好,1.2,0.33,52.0,49.0,18.0,12.0,2.0,3.9,0.9,2.1,8,2025-04-06 02:00,,0.3,11.7,24,2.0,120.409653,23.925175,35,低,低,中,中,低,低,低,低,低,弱
線西,彰化縣,47,,良好,1.7,0.33,44.0,51.0,18.0,11.0,12.0,12.5,0.1,2.7,37,2025-04-06 02:00,,0.2,10.7,15,1.0,120.469061,24.131672,34,低,低,中,中,低,低,低,低,低,弱
彰化,彰化縣,52,細懸浮微粒,普通,0.6,0.31,40.0,35.0,8.0,8.0,9.0,9.6,0.6,1.2,13,2025-04-06 02:00,,0.3,12.9,15,1.0,120.541519,24.066,33,低,低,中,中,低,低,低,低,低,弱
西屯,臺中市,37,,良好,1.0,0.26,36.0,40.0,8.0,6.0,9.0,10.2,1.2,1.1,6,2025-04-06 02:00,,0.2,8.3,14,1.0,120.616917,24.162197,32,低,低,低,中,低,低,低,低,低,弱
忠明,臺中市,35,,良好,1.6,0.31,33.0,31.0,11.0,2.0,6.0,8.4,1.5,1.2,11,2025-04-06 02:00,,0.3,8.6,15,1.0,120.641092,24.151958,31,低,低,低,低,低,低,低,低,低,弱
