sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid,so2_level,co_level,o3_level,o3_8hr_level,pm10_level,pm2.5_level,no2_level,nox_level,no_level,windspeed_level
林園,高雄市,89,懸浮微粒,普通,4.9,0.35,14.0,31.0,72.0,26.0,18.0,19.2,0.4,1.2,31.0,2025-03-29 01:00,,0.2,25.8,65.0,1.0,120.41175,22.4795,52,低,低,低,低,低,中,低,低,低,弱
大寮,高雄市,80,細懸浮微粒,普通,1.8,0.33,12.0,26.0,67.0,22.0,17.0,18.3,1.0,1.1,340.0,2025-03-29 01:00,,0.3,23.2,57.0,1.0,120.425311,22.56413611,51,低,低,低,低,低,低,低,低,低,弱
鳳山,高雄市,94,細懸浮微粒,普通,3.0,0.38,13.0,25.0,74.0,35.0,20.0,20.8,0.8,0.6,140.0,2025-03-29 01:00,,0.5,28.3,62.0,2.0,120.357422,22.628126,50,低,低,低,低,低,中,低,低,低,弱
仁武,高雄市,86,細懸浮微粒,普通,1.5,0.37,14.0,31.0,70.0,31.0,17.0,18.4,0.7,2.2,334.0,2025-03-29 01:00,,0.3,25.4,62.0,1.0,120.332631,22.689056,49,低,低,低,低,低,中,低,低,低,弱
橋頭,高雄市,90,細懸浮微粒,普通,1.5,0.33,15.0,31.0,60.0,28.0,18.0,19.2,0.8,2.5,10.0,2025-03-29 01:00,,0.2,26.6,63.0,0.0,120.305689,22.757506,48,低,低,低,低,低,中,低,低,低,弱
美濃,高雄市,86,細懸浮微粒,普通,0.9,0.31,20.0,36.0,77.0,27.0,10.0,11.1,0.8,0.8,247.0,2025-03-29 01:00,,0.2,25.2,62.0,0.0,120.530542,22.883583,47,低,低,低,中,低,中,低,低,低,弱
臺南,臺南市,73,細懸浮微粒,普通,1.2,0.29,21.0,33.0,32.0,19.0,13.0,13.8,0.4,2.8,6.0,2025-03-29 01:00,,0.2,20.7,49.0,0.0,120.21947897,22.98928311,46,低,低,低,中,低,低,低,低,低,弱
安南,臺南市,72,懸浮微粒,普通,1.1,0.32,22.0,34.0,35.0,18.0,11.0,12.5,1.4,2.4,327.0,2025-03-29 01:00,,0.2,19.8,50.0,0.0,120.2175,23.048197,45,低,低,低,中,低,低,低,低,低,弱
善化,臺南市,75,細懸浮微粒,普通,2.0,0.33,18.0,28.0,35.0,13.0,14.0,15.6,0.8,3.8,9.0,2025-03-29 01:00,,0.2,21.4,49.0,1.0,120.29740529,23.11337642,44,低,低,低,低,低,低,低,低,低,弱
新營,臺南市,69,細懸浮微粒,普通,0.7,0.29,25.0,28.0,21.0,13.0,10.0,10.7,0.4,2.4,35.0,2025-03-29 01:00,,0.2,19.2,46.0,0.0,120.31725,23.305633,43,低,低,低,低,低,低,低,低,低,弱
嘉義,嘉義市,66,細懸浮微粒,普通,1.7,0.25,27.0,24.0,19.0,10.0,9.0,9.6,0.5,1.9,35.0,2025-03-29 01:00,,0.3,18.0,40.0,1.0,120.44125148,23.46477865,42,低,低,低,低,低,低,低,低,低,弱
臺西,雲林縣,63,懸浮微粒,普通,0.9,0.24,34.0,38.0,40.0,9.0,5.0,6.1,0.3,4.8,29.0,2025-03-29 01:00,,0.2,15.4,42.0,1.0,120.19933333,23.702175,41,低,低,低,中,低,低,低,低,低,弱
朴子,嘉義縣,60,懸浮微粒,普通,2.1,0.26,26.0,31.0,29.0,15.0,10.0,10.4,0.3,1.5,9.0,2025-03-29 01:00,,0.2,15.1,39.0,0.0,120.2478,23.46538,40,低,低,低,低,低,低,低,低,低,弱
新港,嘉義縣,62,懸浮微粒,普通,2.4,0.22,31.0,28.0,19.0,8.0,8.0,8.7,0.2,2.8,30.0,2025-03-29 01:00,,0.2,15.5,41.0,1.0,120.345531,23.554839,39,低,低,低,低,低,低,低,低,低,弱
崙背,雲林縣,61,細懸浮微粒,普通,1.6,0.24,33.0,28.0,22.0,9.0,6.0,7.2,0.4,1.7,15.0,2025-03-29 01:00,,0.3,16.3,40.0,1.0,120.348742,23.757547,38,低,低,低,低,低,低,低,低,低,弱
斗六,雲林縣,62,細懸浮微粒,普通,0.7,0.23,29.0,29.0,20.0,12.0,6.0,7.6,1.1,1.4,79.0,2025-03-29 01:00,,0.2,16.7,30.0,1.0,120.544994,23.711853,37,低,低,低,低,低,低,低,低,低,弱
南投,南投縣,50,,良好,1.3,0.2,32.0,26.0,14.0,10.0,7.0,7.5,0.5,1.3,311.0,2025-03-29 01:00,,0.2,12.3,21.0,1.0,120.685306,23.913,36,低,低,低,低,低,低,低,低,低,弱
二林,彰化縣,62,懸浮微粒,普通,0.9,0.24,37.0,34.0,31.0,8.0,5.0,5.8,0.1,4.3,30.0,2025-03-29 01:00,,0.2,12.7,41.0,2.0,120.409653,23.925175,35,低,低,低,中,低,低,低,低,低,弱
線西,彰化縣,42,,良好,1.4,0.23,37.0,36.0,13.0,6.0,8.0,9.5,0.9,6.4,39.0,2025-03-29 01:00,,0.2,10.5,25.0,1.0,120.469061,24.131672,34,低,低,低,中,低,低,低,低,低,中
彰化,彰化縣,42,,良好,0.9,0.22,30.0,29.0,16.0,8.0,9.0,10.9,1.3,2.1,21.0,2025-03-29 01:00,,0.2,10.4,18.0,0.0,120.541519,24.066,33,低,低,低,低,低,低,低,低,低,弱
西屯,臺中市,32,,良好,1.4,0.21,35.0,32.0,10.0,5.0,5.0,6.8,1.8,3.7,8.0,2025-03-29 01:00,,0.2,8.0,19.0,1.0,120.616917,24.162197,32,低,低,低,中,低,低,低,低,低,弱
忠明,臺中市,37,,良好,0.6,0.26,30.0,27.0,13.0,8.0,7.0,8.2,0.8,1.5,38.0,2025-03-29 01:00,,0.2,9.2,17.0,1.0,120.641092,24.151958,31,低,低,低,低,低,低,低,低,低,弱
大里,臺中市,39,,良好,1.2,0.25,27.0,23.0,13.0,8.0,9.0,10.3,0.6,1.8,331.0,2025-03-29 01:00,,0.3,9.7,16.0,1.0,120.67844444,24.09961111,30,低,低,低,低,低,低,低,低,低,弱
沙鹿,臺中市,35,,良好,1.6,0.22,39.0,38.0,10.0,6.0,5.0,5.8,0.3,4.4,116.0,2025-03-29 01:00,,0.2,8.7,19.0,0.0,120.568794,24.225628,29,低,低,低,中,低,低,低,低,低,弱
豐原,臺中市,45,,良好,0.0,0.22,33.0,31.0,10.0,12.0,3.0,4.9,1.2,4.2,33.0,2025-03-29 01:00,,0.2,11.1,12.0,1.0,120.74252414,24.25699731,28,低,低,低,低,低,低,低,低,低,弱
三義,苗栗縣,34,,良好,1.0,0.22,38.0,37.0,7.0,5.0,3.0,3.5,0.0,6.2,16.0,2025-03-29 01:00,,0.2,7.1,11.0,1.0,120.75956754,24.38248443,27,低,低,低,中,低,低,低,低,低,中
苗栗,苗栗縣,35,,良好,1.1,0.21,40.0,38.0,6.0,4.0,4.0,5.3,0.9,4.1,18.0,2025-03-29 01:00,,0.2,8.2,14.0,1.0,120.82011468,24.56499183,26,低,低,低,中,低,低,低,低,低,弱
頭份,苗栗縣,42,,良好,1.5,0.23,40.0,38.0,17.0,6.0,7.0,9.1,1.2,2.3,36.0,2025-03-29 01:00,,0.2,10.5,21.0,1.0,120.89869286,24.69690679,25,低,低,低,中,低,低,低,低,低,弱
新竹,新竹市,53,細懸浮微粒,普通,1.0,0.22,45.0,40.0,18.0,12.0,4.0,4.9,0.3,4.7,43.0,2025-03-29 01:00,,0.2,13.1,21.0,1.0,120.97236752,24.8056356,24,低,低,中,中,低,低,低,低,低,弱
竹東,新竹縣,39,,良好,0.3,0.21,44.0,42.0,10.0,2.0,4.0,4.7,0.4,5.8,41.0,2025-03-29 01:00,,0.2,5.9,9.0,0.0,121.08895493,24.74091408,23,低,低,中,中,低,低,低,低,低,中
湖口,新竹縣,46,,良好,1.1,0.2,45.0,41.0,23.0,10.0,5.0,5.8,0.6,6.3,35.0,2025-03-29 01:00,,0.2,11.4,23.0,1.0,121.03886894,24.90009696,22,低,低,中,中,低,低,低,低,低,中
龍潭,桃園市,37,,良好,0.5,0.2,43.0,40.0,16.0,3.0,6.0,6.7,0.7,6.1,51.0,2025-03-29 01:00,,0.2,6.7,17.0,0.0,121.21645772,24.86400048,21,低,低,低,中,低,低,低,低,低,中
平鎮,桃園市,44,,良好,0.8,0.23,42.0,35.0,19.0,10.0,8.0,8.3,0.2,2.8,54.0,2025-03-29 01:00,,0.3,10.8,21.0,0.0,121.203986,24.952786,20,低,低,低,中,低,低,低,低,低,弱
觀音,桃園市,52,細懸浮微粒,普通,0.9,0.16,47.0,43.0,19.0,11.0,3.0,4.5,0.6,8.3,67.0,2025-03-29 01:00,,0.1,12.9,24.0,0.0,121.08283092,25.03556747,19,低,低,中,中,低,低,低,低,低,中
大園,桃園市,54,細懸浮微粒,普通,2.3,0.22,36.0,37.0,20.0,11.0,21.0,28.7,7.4,6.4,38.0,2025-03-29 01:00,,0.2,13.6,25.0,1.0,121.20251473,25.06100357,18,低,低,低,中,低,低,低,低,低,中
桃園,桃園市,34,,良好,1.1,0.23,41.0,37.0,7.0,7.0,7.0,8.0,0.6,2.7,20.0,2025-03-29 01:00,,0.3,6.6,11.0,1.0,121.30500531,24.9947107,17,低,低,低,中,低,低,低,低,低,弱
松山,臺北市,50,,良好,0.1,0.2,45.0,36.0,8.0,10.0,5.0,6.2,0.7,2.7,18.0,2025-03-29 01:00,,0.2,12.3,12.0,0.0,121.578611,25.05,15,低,低,中,中,低,低,低,低,低,弱
古亭,臺北市,45,,良好,0.6,0.21,45.0,37.0,11.0,15.0,5.0,5.9,0.0,2.3,57.0,2025-03-29 01:00,,0.2,11.1,17.0,0.0,121.529556,25.020608,14,低,低,中,中,低,低,低,低,低,弱
萬華,臺北市,38,,良好,0.4,0.23,43.0,34.0,18.0,11.0,8.0,9.3,1.1,2.9,101.0,2025-03-29 01:00,,0.3,9.4,15.0,0.0,121.507972,25.046503,13,低,低,低,中,低,低,低,低,低,弱
中山,臺北市,38,,良好,0.6,0.26,45.0,33.0,10.0,7.0,6.0,6.9,0.4,2.7,52.0,2025-03-29 01:00,,0.3,9.5,14.0,0.0,121.526528,25.062361,12,低,低,中,中,低,低,低,低,低,弱
士林,臺北市,40,,良好,0.8,0.19,49.0,43.0,6.0,2.0,3.0,4.3,0.7,2.4,52.0,2025-03-29 01:00,,0.2,5.7,12.0,0.0,121.51666356,25.10334003,11,低,低,中,中,低,低,低,低,低,弱
淡水,新北市,42,,良好,1.6,0.21,46.0,42.0,15.0,9.0,2.0,3.2,0.3,4.0,30.0,2025-03-29 01:00,,0.2,10.5,16.0,1.0,121.449239,25.1645,10,低,低,中,中,低,低,低,低,低,弱
林口,新北市,38,,良好,0.6,0.19,46.0,36.0,10.0,10.0,4.0,4.6,0.5,3.9,45.0,2025-03-29 01:00,,0.2,9.5,14.0,0.0,121.36548982,25.07798949,9,低,低,中,中,低,低,低,低,低,弱
新莊,新北市,42,,良好,0.2,0.2,44.0,39.0,13.0,7.0,5.0,6.2,0.6,4.2,91.0,2025-03-29 01:00,,0.2,10.5,16.0,0.0,121.4325,25.037972,7,低,低,中,中,低,低,低,低,低,弱
土城,新北市,42,,良好,0.9,0.25,45.0,40.0,13.0,11.0,6.0,7.9,1.2,1.9,133.0,2025-03-29 01:00,,0.2,10.5,19.0,0.0,121.451861,24.982528,5,低,低,中,中,低,低,低,低,低,弱
新店,新北市,39,,良好,1.0,0.21,45.0,39.0,8.0,12.0,5.0,5.8,0.6,2.4,91.0,2025-03-29 01:00,,0.2,9.7,14.0,0.0,121.537778,24.977222,4,低,低,中,中,低,低,低,低,低,弱
萬里,新北市,77,懸浮微粒,普通,0.5,0.17,52.0,48.0,49.0,11.0,0.0,1.2,0.6,9.7,36.0,2025-03-29 01:00,,0.1,13.3,54.0,0.0,121.689881,25.179667,3,低,低,中,中,低,低,低,低,低,中
汐止,新北市,47,,良好,1.7,0.18,46.0,40.0,17.0,11.0,4.0,5.2,1.1,2.3,37.0,2025-03-29 01:00,,0.2,11.7,18.0,1.0,121.64081,25.06624,2,低,低,中,中,低,低,低,低,低,弱
基隆,基隆市,43,,良好,0.1,0.2,49.0,46.0,15.0,8.0,3.0,3.7,0.6,2.1,87.0,2025-03-29 01:00,,0.2,10.3,24.0,0.0,121.760056,25.129167,1,低,低,中,中,低,低,低,低,低,弱
屏東(枋山),屏東縣,43,,良好,0.1,0.23,45.0,46.0,5.0,0.0,0.0,0.6,0.0,5.2,84.0,2025-03-29 00:00,,0.2,3.4,12.0,0.0,120.651472,22.260899,313,低,低,中,中,低,低,低,低,低,中
臺南（南化）,臺南市,92,細懸浮微粒,普通,0.4,0.36,16.0,35.0,52.0,30.0,11.0,11.9,0.2,1.1,245.0,2025-03-29 00:00,,0.2,27.3,60.0,0.0,120.44583156,23.04562013,312,低,低,低,中,低,中,低,低,低,弱
新北（樹林）,新北市,38,,良好,0.0,0.22,41.0,38.0,8.0,4.0,5.0,6.4,0.6,0.2,138.0,2025-03-29 00:00,,0.2,9.4,16.0,0.0,121.38352778,24.94902778,311,低,低,低,中,低,低,低,低,低,弱
台中市（和平區消防隊）,臺中市,47,,良好,0.5,0.24,23.0,28.0,11.0,9.0,4.0,5.4,0.6,0.2,50.0,2025-03-29 00:00,,0.2,11.6,17.0,0.0,120.883858,24.174592,310,低,低,低,低,低,低,低,低,低,弱
屏東（琉球）,屏東縣,77,細懸浮微粒,普通,3.0,0.49,8.0,39.0,68.0,23.0,28.0,29.0,0.9,1.5,312.0,2025-03-29 00:00,,0.2,22.0,51.0,1.0,120.37722,22.35222,204,低,低,低,中,低,中,中,低,低,弱
臺南（麻豆）,臺南市,80,懸浮微粒,普通,1.2,0.29,21.0,34.0,40.0,16.0,13.0,14.7,0.9,2.1,359.0,2025-03-29 00:00,,0.2,18.7,57.0,0.0,120.24583056,23.17904722,203,低,低,低,中,低,低,低,低,低,弱
高雄（湖內）,高雄市,76,懸浮微粒,普通,1.9,0.31,16.0,34.0,59.0,23.0,19.0,20.7,0.9,0.9,338.0,2025-03-29 00:00,,0.2,20.0,53.0,1.0,120.24535,22.87985556,202,低,低,低,中,低,中,低,低,低,弱
宜蘭（頭城）,宜蘭縣,41,,良好,0.2,0.21,42.0,44.0,11.0,2.0,2.0,3.4,0.6,1.2,63.0,2025-03-29 00:00,,0.1,4.7,15.0,0.0,121.82463916,24.85366672,201,低,低,低,中,低,低,低,低,低,弱
員林,彰化縣,54,細懸浮微粒,普通,1.0,0.23,33.0,31.0,17.0,11.0,7.0,8.8,1.2,2.6,65.0,2025-03-29 00:00,,0.2,13.6,24.0,1.0,120.5631893,23.9615945,139,低,低,低,低,低,低,低,低,低,弱
大城,彰化縣,64,細懸浮微粒,普通,0.8,0.22,40.0,39.0,21.0,11.0,4.0,5.2,0.8,3.8,47.0,2025-03-29 00:00,,0.2,17.1,33.0,1.0,120.26964167,23.85493056,85,低,低,低,中,低,低,低,低,低,弱
富貴角,新北市,62,懸浮微粒,普通,0.0,0.16,53.0,50.0,39.0,16.0,1.0,1.4,0.0,11.9,42.0,2025-03-29 00:00,,0.1,15.4,41.0,0.0,121.53656894,25.29681695,84,低,低,中,中,低,低,低,低,低,強
麥寮,雲林縣,62,懸浮微粒,普通,0.7,0.22,38.0,37.0,34.0,10.0,4.0,4.7,0.6,5.1,2.0,2025-03-29 00:00,,0.2,14.5,41.0,0.0,120.251825,23.753506,83,低,低,低,中,低,低,低,低,低,弱
關山,臺東縣,36,,良好,0.7,0.21,41.0,39.0,2.0,2.0,1.0,2.7,0.7,2.4,24.0,2025-03-29 00:00,,0.2,5.2,9.0,0.0,121.161933,23.045083,80,低,低,低,中,低,低,低,低,低,弱
馬公,澎湖縣,67,細懸浮微粒,普通,0.9,0.2,48.0,48.0,35.0,15.0,2.0,2.5,0.4,8.0,33.0,2025-03-29 00:00,,0.1,18.5,36.0,0.0,119.566158,23.569031,78,低,低,中,中,低,低,低,低,低,中
金門,金門縣,78,細懸浮微粒,普通,0.7,0.21,45.0,47.0,43.0,22.0,4.0,5.6,0.7,2.4,41.0,2025-03-29 00:00,,0.2,22.5,50.0,0.0,118.312256,24.432133,77,低,低,中,中,低,低,低,低,低,弱
馬祖,連江縣,77,懸浮微粒,普通,0.5,0.26,40.0,41.0,47.0,17.0,4.0,5.3,0.8,3.0,317.0,2025-03-29 00:00,,0.2,21.2,54.0,0.0,119.952724,26.153736,75,低,低,低,中,低,低,低,低,低,弱
埔里,南投縣,73,細懸浮微粒,普通,1.3,0.31,22.0,43.0,29.0,15.0,9.0,10.2,1.2,0.7,317.0,2025-03-29 00:00,,0.3,20.4,35.0,1.0,120.967903,23.968842,72,低,低,低,中,低,低,低,低,低,弱
復興,高雄市,83,細懸浮微粒,普通,1.1,0.37,17.0,36.0,67.0,33.0,19.0,20.4,0.7,1.4,289.0,2025-03-29 00:00,,0.3,24.3,55.0,0.0,120.312017,22.608711,71,低,低,低,中,低,中,低,低,低,弱
永和,新北市,45,,良好,0.7,0.29,38.0,34.0,16.0,12.0,7.0,9.0,1.5,2.2,88.0,2025-03-29 00:00,,0.3,11.1,17.0,0.0,121.516306,25.017,70,低,低,低,中,低,低,低,低,低,弱
竹山,南投縣,75,細懸浮微粒,普通,1.0,0.26,21.0,27.0,21.0,16.0,11.0,12.4,0.7,1.4,330.0,2025-03-29 00:00,,0.2,21.3,37.0,0.0,120.677306,23.756389,69,低,低,低,低,低,低,低,低,低,弱
中壢,桃園市,52,細懸浮微粒,普通,0.8,0.31,35.0,26.0,15.0,10.0,8.0,10.6,1.7,1.5,14.0,2025-03-29 00:00,,0.4,13.0,21.0,0.0,121.221667,24.953278,68,低,低,低,低,低,低,低,低,低,弱
冬山,宜蘭縣,38,,良好,0.3,0.26,42.0,41.0,10.0,3.0,2.0,3.1,0.4,1.9,191.0,2025-03-29 00:00,,0.2,7.2,17.0,0.0,121.792928,24.632203,66,低,低,低,中,低,低,低,低,低,弱
宜蘭,宜蘭縣,36,,良好,0.2,0.22,39.0,39.0,7.0,4.0,4.0,4.6,0.5,0.7,32.0,2025-03-29 00:00,,0.2,7.2,10.0,0.0,121.746394,24.747917,65,低,低,低,中,低,低,低,低,低,弱
陽明,臺北市,43,,良好,0.4,0.22,47.0,46.0,4.0,0.0,2.0,2.8,0.4,2.2,20.0,2025-03-29 00:00,,0.2,1.8,3.0,0.0,121.529583,25.182722,64,低,低,中,中,低,低,低,低,低,弱
花蓮,花蓮縣,34,,良好,1.2,0.26,40.0,37.0,8.0,1.0,4.0,5.2,0.8,1.3,331.0,2025-03-29 00:00,,0.3,4.3,14.0,0.0,121.599769,23.971306,63,低,低,低,中,低,低,低,低,低,弱
臺東,臺東縣,37,,良好,1.1,0.19,39.0,40.0,5.0,2.0,3.0,4.1,0.9,1.7,311.0,2025-03-29 00:00,,0.2,8.3,17.0,1.0,121.15045,22.755358,62,低,低,低,中,低,低,低,低,低,弱
恆春,屏東縣,44,,良好,0.6,0.19,48.0,47.0,4.0,2.0,1.0,1.9,0.4,11.9,31.0,2025-03-29 00:00,,0.1,5.0,10.0,0.0,120.788928,21.958069,61,低,低,中,中,低,低,低,低,低,強
潮州,屏東縣,76,懸浮微粒,普通,0.9,0.26,25.0,39.0,59.0,26.0,11.0,11.6,0.5,0.7,283.0,2025-03-29 00:00,,0.2,18.8,53.0,0.0,120.561175,22.523108,60,低,低,低,中,低,中,低,低,低,弱
屏東,屏東縣,82,懸浮微粒,普通,1.0,0.27,24.0,36.0,70.0,29.0,11.0,12.2,0.4,1.2,281.0,2025-03-29 00:00,,0.2,21.2,59.0,0.0,120.488033,22.673081,59,低,低,低,中,低,中,低,低,低,弱
小港,高雄市,77,懸浮微粒,普通,2.1,0.44,12.0,28.0,65.0,31.0,27.0,27.4,0.4,1.4,304.0,2025-03-29 00:00,,0.3,20.7,54.0,0.0,120.337736,22.565833,58,低,低,低,低,低,中,中,低,低,弱
前鎮,高雄市,83,懸浮微粒,普通,1.3,0.42,17.0,36.0,66.0,26.0,19.0,20.7,1.4,2.3,25.0,2025-03-29 00:00,,0.3,22.4,60.0,1.0,120.30833356,22.6044507,57,低,低,低,中,低,中,低,低,低,弱
前金,高雄市,84,懸浮微粒,普通,0.8,0.34,15.0,33.0,66.0,23.0,21.0,24.0,2.7,3.0,357.0,2025-03-29 00:00,,0.3,21.9,61.0,0.0,120.28676111,22.63390278,56,低,低,低,中,低,中,低,低,低,弱
左營,高雄市,84,懸浮微粒,普通,1.6,0.33,18.0,39.0,65.0,25.0,15.0,17.0,1.3,2.2,320.0,2025-03-29 00:00,,0.2,23.7,61.0,1.0,120.292917,22.674861,54,低,低,低,中,低,中,低,低,低,弱
楠梓,高雄市,87,懸浮微粒,普通,1.7,0.31,18.0,35.0,76.0,29.0,15.0,15.8,0.2,1.3,348.0,2025-03-29 00:00,,0.2,23.8,63.0,1.0,120.328289,22.733667,53,低,低,低,中,低,中,低,低,低,弱
林園,高雄市,86,懸浮微粒,普通,2.7,0.31,18.0,35.0,76.0,35.0,17.0,18.3,0.5,0.7,337.0,2025-03-29 00:00,,0.2,24.7,62.0,1.0,120.41175,22.4795,52,低,低,低,中,低,中,低,低,低,弱
大寮,高雄市,82,細懸浮微粒,普通,1.4,0.32,18.0,28.0,62.0,26.0,14.0,16.0,1.0,1.2,327.0,2025-03-29 00:00,,0.3,23.7,55.0,1.0,120.425311,22.56413611,51,低,低,低,低,低,中,低,低,低,弱
鳳山,高雄市,90,細懸浮微粒,普通,3.0,0.39,15.0,28.0,63.0,32.0,21.0,22.6,0.9,0.9,290.0,2025-03-29 00:00,,0.5,26.7,58.0,2.0,120.357422,22.628126,50,低,低,低,低,低,中,低,低,低,弱
仁武,高雄市,83,細懸浮微粒,普通,1.1,0.34,18.0,34.0,72.0,29.0,16.0,17.5,0.6,2.7,343.0,2025-03-29 00:00,,0.3,24.1,60.0,0.0,120.332631,22.689056,49,低,低,低,中,低,中,低,低,低,弱
橋頭,高雄市,87,細懸浮微粒,普通,1.4,0.3,18.0,36.0,73.0,33.0,17.0,18.1,1.1,2.5,13.0,2025-03-29 00:00,,0.2,25.7,62.0,0.0,120.305689,22.757506,48,低,低,低,中,低,中,低,低,低,弱
美濃,高雄市,84,細懸浮微粒,普通,1.0,0.28,22.0,41.0,67.0,27.0,10.0,10.9,0.8,1.0,275.0,2025-03-29 00:00,,0.2,24.6,57.0,0.0,120.530542,22.883583,47,低,低,低,中,低,中,低,低,低,弱
臺南,臺南市,74,細懸浮微粒,普通,1.0,0.27,23.0,38.0,53.0,24.0,13.0,13.5,0.4,3.1,20.0,2025-03-29 00:00,,0.2,21.0,51.0,0.0,120.21947897,22.98928311,46,低,低,低,中,低,中,低,低,低,弱
安南,臺南市,76,懸浮微粒,普通,0.8,0.27,24.0,39.0,50.0,19.0,9.0,10.7,0.8,2.9,331.0,2025-03-29 00:00,,0.2,20.5,53.0,0.0,120.2175,23.048197,45,低,低,低,中,低,低,低,低,低,弱
善化,臺南市,81,細懸浮微粒,普通,2.4,0.34,16.0,33.0,50.0,25.0,17.0,18.3,1.0,2.8,353.0,2025-03-29 00:00,,0.2,23.3,53.0,1.0,120.29740529,23.11337642,44,低,低,低,中,低,中,低,低,低,弱
新營,臺南市,77,懸浮微粒,普通,0.8,0.31,23.0,31.0,34.0,15.0,12.0,12.7,0.4,2.5,19.0,2025-03-29 00:00,,0.2,20.4,54.0,0.0,120.31725,23.305633,43,低,低,低,低,低,低,低,低,低,弱
嘉義,嘉義市,72,細懸浮微粒,普通,1.3,0.27,24.0,26.0,22.0,14.0,11.0,12.2,0.8,2.2,25.0,2025-03-29 00:00,,0.3,20.1,47.0,1.0,120.44125148,23.46477865,42,低,低,低,低,低,低,低,低,低,弱
臺西,雲林縣,62,懸浮微粒,普通,1.2,0.23,38.0,39.0,34.0,15.0,5.0,5.4,0.2,7.2,30.0,2025-03-29 00:00,,0.2,15.5,41.0,1.0,120.19933333,23.702175,41,低,低,低,中,低,低,低,低,低,中
朴子,嘉義縣,64,懸浮微粒,普通,1.5,0.24,26.0,34.0,31.0,11.0,9.0,9.9,0.3,1.2,355.0,2025-03-29 00:00,,0.2,15.4,43.0,0.0,120.2478,23.46538,40,低,低,低,中,低,低,低,低,低,弱
新港,嘉義縣,68,懸浮微粒,普通,1.0,0.26,28.0,29.0,22.0,12.0,10.0,10.2,0.2,3.9,13.0,2025-03-29 00:00,,0.2,17.7,46.0,1.0,120.345531,23.554839,39,低,低,低,低,低,低,低,低,低,弱
崙背,雲林縣,67,細懸浮微粒,普通,2.3,0.3,27.0,28.0,31.0,16.0,11.0,12.0,0.9,2.7,22.0,2025-03-29 00:00,,0.3,18.5,45.0,1.0,120.348742,23.757547,38,低,低,低,低,低,低,低,低,低,弱
斗六,雲林縣,67,細懸浮微粒,普通,0.8,0.25,27.0,30.0,19.0,11.0,9.0,10.8,1.2,2.4,0.0,2025-03-29 00:00,,0.2,18.3,34.0,1.0,120.544994,23.711853,37,低,低,低,低,低,低,低,低,低,弱
南投,南投縣,54,細懸浮微粒,普通,1.4,0.23,26.0,27.0,16.0,8.0,10.0,11.3,0.5,2.0,339.0,2025-03-29 00:00,,0.2,13.6,23.0,1.0,120.685306,23.913,36,低,低,低,低,低,低,低,低,低,弱
二林,彰化縣,65,懸浮微粒,普通,2.4,0.26,36.0,34.0,34.0,8.0,7.0,7.3,0.1,5.8,27.0,2025-03-29 00:00,,0.2,13.9,44.0,2.0,120.409653,23.925175,35,低,低,低,中,低,低,低,低,低,中
線西,彰化縣,48,,良好,0.9,0.23,37.0,36.0,22.0,9.0,8.0,9.4,0.9,7.0,37.0,2025-03-29 00:00,,0.2,11.8,28.0,1.0,120.469061,24.131672,34,低,低,低,中,低,低,低,低,低,中
彰化,彰化縣,43,,良好,0.7,0.23,32.0,29.0,20.0,9.0,8.0,9.6,1.2,2.8,22.0,2025-03-29 00:00,,0.2,10.7,19.0,0.0,120.541519,24.066,33,低,低,低,低,低,低,低,低,低,弱
西屯,臺中市,35,,良好,1.5,0.21,36.0,33.0,17.0,7.0,5.0,7.5,1.9,4.3,19.0,2025-03-29 00:00,,0.2,8.6,20.0,1.0,120.616917,24.162197,32,低,低,低,中,低,低,低,低,低,弱
忠明,臺中市,40,,良好,0.9,0.25,32.0,27.0,12.0,8.0,6.0,7.8,0.9,2.8,24.0,2025-03-29 00:00,,0.2,10.0,17.0,1.0,120.641092,24.151958,31,低,低,低,低,低,低,低,低,低,弱
大里,臺中市,44,,良好,1.2,0.25,26.0,23.0,12.0,6.0,12.0,12.8,0.7,2.7,356.0,2025-03-29 00:00,,0.3,11.0,16.0,1.0,120.67844444,24.09961111,30,低,低,低,低,低,低,低,低,低,弱
沙鹿,臺中市,38,,良好,0.2,0.23,39.0,37.0,15.0,7.0,5.0,5.9,0.3,4.3,67.0,2025-03-29 00:00,,0.2,9.4,21.0,0.0,120.568794,24.225628,29,低,低,低,中,低,低,低,低,低,弱
豐原,臺中市,46,,良好,1.2,0.22,30.0,31.0,6.0,10.0,4.0,5.6,1.2,2.3,25.0,2025-03-29 00:00,,0.2,11.3,13.0,1.0,120.74252414,24.25699731,28,低,低,低,低,低,低,低,低,低,弱
三義,苗栗縣,34,,良好,1.0,0.21,38.0,37.0,9.0,6.0,3.0,3.3,0.0,6.0,16.0,2025-03-29 00:00,,0.2,7.5,12.0,1.0,120.75956754,24.38248443,27,低,低,低,中,低,低,低,低,低,中
苗栗,苗栗縣,40,,良好,1.1,0.21,40.0,38.0,6.0,4.0,5.0,6.2,1.1,4.9,26.0,2025-03-29 00:00,,0.2,9.8,16.0,1.0,120.82011468,24.56499183,26,低,低,低,中,低,低,低,低,低,弱
