sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid
士林,臺北市,84,細懸浮微粒,普通,1.1,0.57,32,61,44,25,31,32.4,0.9,1,156,2025-03-25 21:00,,0.3,24.5,47,1,121.51666356,25.10334003,11
淡水,新北市,79,細懸浮微粒,普通,1,0.64,21,54,37,30,22,23.5,0.9,,,2025-03-25 21:00,,0.3,22.7,39,0,121.449239,25.1645,10
林口,新北市,77,細懸浮微粒,普通,1.6,0.27,45,62,43,23,14,15.2,0.6,0.7,302,2025-03-25 21:00,,0.2,22,44,1,121.36548982,25.07798949,9
菜寮,新北市,91,細懸浮微粒,普通,1.4,0.46,46,59,47,29,20,21.2,0.9,0.8,286,2025-03-25 21:00,,0.4,27.1,50,1,121.481028,25.06895,8
新莊,新北市,87,細懸浮微粒,普通,0.9,0.85,4,56,55,30,55,58.8,2.8,0.9,341,2025-03-25 21:00,,0.5,25.6,54,0,121.4325,25.037972,7
板橋,新北市,93,細懸浮微粒,普通,2.5,0.95,25,63,51,28,47,49.3,1.6,1,33,2025-03-25 21:00,,0.6,27.7,48,1,121.458667,25.012972,6
土城,新北市,106,細懸浮微粒,對敏感族群不健康,1.9,0.98,6,61,56,35,52,56.9,4,0.9,152,2025-03-25 21:00,,0.6,32.4,54,1,121.451861,24.982528,5
新店,新北市,97,臭氧八小時,普通,1,0.57,30,69,33,21,29,31.4,1.6,0.3,172,2025-03-25 21:00,,0.5,24.2,44,1,121.537778,24.977222,4
萬里,新北市,97,臭氧八小時,普通,0.8,0.29,38,69,34,22,11,11.4,0.3,1.6,234,2025-03-25 21:00,,0.2,24.8,40,1,121.689881,25.179667,3
汐止,新北市,90,細懸浮微粒,普通,2,0.57,4,52,42,30,48,53.7,4.9,0.4,28,2025-03-25 21:00,,0.3,26.8,42,2,121.64081,25.06624,2
基隆,基隆市,72,細懸浮微粒,普通,2.5,0.58,4,52,37,23,53,57.2,4.1,0.4,344,2025-03-25 21:00,,0.4,20.3,36,1,121.760056,25.129167,1
屏東(枋山),屏東縣,74,臭氧八小時,普通,0.4,0.25,46,62,26,13,4,4.2,0,1.4,122,2025-03-25 20:00,,0.2,13,26,,120.651472,22.260899,313
臺南（南化）,臺南市,67,細懸浮微粒,普通,0,0.25,38,,28,18,6,6.9,0.4,1,167,2025-03-25 20:00,,0.2,18.2,26,0,120.44583156,23.04562013,312
新北（樹林）,新北市,104,臭氧八小時,對敏感族群不健康,2.3,0.5,44,72,51,32,21,22.4,1.4,0,306,2025-03-25 20:00,,0.3,24.5,46,0,121.38352778,24.94902778,311
台中市（和平區消防隊）,臺中市,80,臭氧八小時,普通,0.4,0.34,46,64,30,18,10,11.3,0.9,0.2,285,2025-03-25 20:00,,0.3,17.1,28,0,120.883858,24.174592,310
屏東（琉球）,屏東縣,80,臭氧八小時,普通,0.8,0.21,52,64,28,11,3,3.8,0.7,1.1,316,2025-03-25 20:00,,0.2,16.5,26,0,120.37722,22.35222,204
臺南（麻豆）,臺南市,63,細懸浮微粒,普通,0.4,0.34,20,45,39,15,21,24.5,3.1,0.2,158,2025-03-25 20:00,,0.2,17,37,1,120.24583056,23.17904722,203
高雄（湖內）,高雄市,56,細懸浮微粒,普通,0.6,0.24,35,55,28,12,9,10.6,1.2,0.3,339,2025-03-25 20:00,,0.2,14.5,33,1,120.24535,22.87985556,202
宜蘭（頭城）,宜蘭縣,51,懸浮微粒,普通,1.1,0.21,30,45,31,13,9,9.3,0.3,0.4,79,2025-03-25 20:00,,0.1,12,31,1,121.82463916,24.85366672,201
員林,彰化縣,77,臭氧八小時,普通,0.9,0.24,38,63,27,19,8,10.1,1.3,1.5,191,2025-03-25 20:00,,0.2,19.5,36,1,120.5631893,23.9615945,139
大城,彰化縣,51,細懸浮微粒,普通,1.4,0.15,33,53,25,12,2,3.4,0.8,0.4,185,2025-03-25 20:00,,0.1,12.6,26,1,120.26964167,23.85493056,85
富貴角,新北市,108,臭氧八小時,對敏感族群不健康,0.6,0.22,55,73,29,18,4,4.1,0.1,1.9,121,2025-03-25 20:00,,0.1,19.6,33,1,121.53656894,25.29681695,84
麥寮,雲林縣,52,細懸浮微粒,普通,1,0.24,35,55,26,10,6,8.7,2.3,1.6,201,2025-03-25 20:00,,0.2,12.7,26,1,120.251825,23.753506,83
關山,臺東縣,48,,良好,0.4,0.17,27,35,19,16,,,,0.8,243,2025-03-25 20:00,,0.1,11.8,22,0,121.161933,23.045083,80
馬公,澎湖縣,44,,良好,0.8,0.21,43,47,22,8,4,6,1.1,0.9,205,2025-03-25 20:00,,0.1,8.6,20,0,119.566158,23.569031,78
金門,金門縣,84,細懸浮微粒,普通,1,0.18,50,62,36,22,18,18.9,0.6,1.8,192,2025-03-25 20:00,,0.2,24.7,40,1,118.312256,24.432133,77
馬祖,連江縣,126,臭氧八小時,對敏感族群不健康,0.8,0.16,65,78,44,17,5,5.7,0.4,5,204,2025-03-25 20:00,,0.2,23.7,53,1,119.952724,26.153736,75
埔里,南投縣,84,臭氧八小時,普通,1.4,0.43,45,65,51,26,11,12.7,1,0.3,299,2025-03-25 20:00,,0.2,21.2,42,1,120.967903,23.968842,72
復興,高雄市,73,細懸浮微粒,普通,0.9,0.4,41,57,29,13,11,12.3,0.8,0.7,281,2025-03-25 20:00,,0.2,20.4,35,2,120.312017,22.608711,71
永和,新北市,101,細懸浮微粒,對敏感族群不健康,3.8,1.17,17,51,46,35,51,56.9,5.3,0.6,90,2025-03-25 20:00,,0.9,30.5,50,1,121.516306,25.017,70
竹山,南投縣,115,臭氧八小時,對敏感族群不健康,1.4,0.26,54,75,44,26,7,8.6,0.7,1.5,147,2025-03-25 20:00,,0.2,21.2,41,1,120.677306,23.756389,69
中壢,桃園市,84,細懸浮微粒,普通,0.5,0.99,23,44,42,23,40,59.1,18.7,0.2,51,2025-03-25 20:00,,0.8,24.7,43,0,121.221667,24.953278,68
三重,新北市,98,細懸浮微粒,普通,2,1.01,15,38,51,33,56,86.7,30,-,-,2025-03-25 20:00,,0.6,29.7,56,1,121.493806,25.072611,67
冬山,宜蘭縣,53,懸浮微粒,普通,0.8,0.22,36,53,27,14,5,7.4,1.8,1.5,199,2025-03-25 20:00,,0.2,12.7,33,1,121.792928,24.632203,66
宜蘭,宜蘭縣,52,細懸浮微粒,普通,1.3,0.3,31,48,28,15,7,7.7,0.3,0.6,242,2025-03-25 20:00,,0.2,12.8,27,1,121.746394,24.747917,65
陽明,臺北市,143,臭氧八小時,對敏感族群不健康,1.7,0.32,87,83,49,23,10,10.3,0.1,,,2025-03-25 20:00,,0.2,20.7,39,1,121.529583,25.182722,64
花蓮,花蓮縣,42,,良好,0.4,0.37,24,37,27,10,9,10.2,0.6,1.1,310,2025-03-25 20:00,,0.2,8.8,25,0,121.599769,23.971306,63
臺東,臺東縣,41,,良好,0.7,0.23,29,36,27,10,5,6.3,0.7,1.4,315,2025-03-25 20:00,,0.2,10.1,24,0,121.15045,22.755358,62
恆春,屏東縣,45,,良好,1.6,0.2,64,48,24,13,2,2.7,0.4,3.4,26,2025-03-25 20:00,,0.1,11.2,21,1,120.788928,21.958069,61
潮州,屏東縣,71,臭氧八小時,普通,0.7,0.27,47,61,44,23,8,8.8,0.4,0.4,96,2025-03-25 20:00,,0.2,17.8,36,0,120.561175,22.523108,60
屏東,屏東縣,118,臭氧八小時,對敏感族群不健康,1,0.33,63,76,51,21,10,11,0.3,1.3,298,2025-03-25 20:00,,0.3,20,50,1,120.488033,22.673081,59
小港,高雄市,70,細懸浮微粒,普通,1.2,0.26,33,58,24,15,21,21.7,0.5,1.4,292,2025-03-25 20:00,,0.2,19.4,32,1,120.337736,22.565833,58
前鎮,高雄市,65,細懸浮微粒,普通,2.1,0.35,43,56,27,13,11,12.3,1.2,1.4,15,2025-03-25 20:00,,0.2,17.6,35,3,120.30833356,22.6044507,57
前金,高雄市,77,臭氧八小時,普通,0.9,0.31,39,63,32,11,13,14.6,1.3,1.4,343,2025-03-25 20:00,,0.2,17,33,1,120.28676111,22.63390278,56
左營,高雄市,101,臭氧八小時,對敏感族群不健康,0.8,0.23,46,71,19,11,9,10,0.4,2.1,358,2025-03-25 20:00,,0.2,16.2,31,1,120.292917,22.674861,54
楠梓,高雄市,77,臭氧八小時,普通,1.6,0.26,45,63,28,13,7,8.1,0.2,0.4,330,2025-03-25 20:00,,0.2,17.4,46,1,120.328289,22.733667,53
林園,高雄市,71,臭氧八小時,普通,1.9,0.29,26,61,40,19,26,27.2,0.8,0.5,19,2025-03-25 20:00,,0.2,17.4,38,1,120.41175,22.4795,52
大寮,高雄市,76,細懸浮微粒,普通,1.6,0.36,29,48,55,23,22,23.5,1.1,0.8,344,2025-03-25 20:00,,0.3,21.6,45,8,120.425311,22.56413611,51
鳳山,高雄市,79,細懸浮微粒,普通,0.9,0.61,39,54,33,21,18,19.8,1.7,0.3,85,2025-03-25 20:00,,0.5,22.7,41,2,120.357422,22.628126,50
仁武,高雄市,87,臭氧八小時,普通,1.9,0.29,44,66,29,13,12,13.2,0.7,1.6,340,2025-03-25 20:00,,0.2,17.4,34,3,120.332631,22.689056,49
橋頭,高雄市,80,臭氧八小時,普通,0.9,0.28,41,64,33,15,10,11.6,1.3,1,314,2025-03-25 20:00,,0.2,18.3,35,2,120.305689,22.757506,48
美濃,高雄市,132,臭氧八小時,對敏感族群不健康,0.9,0.27,62,80,35,24,7,7.9,0.6,1.1,271,2025-03-25 20:00,,0.2,20.8,40,0,120.530542,22.883583,47
臺南,臺南市,67,臭氧八小時,普通,0.4,0.3,40,60,22,15,9,9.8,0.3,0.8,213,2025-03-25 20:00,,0.2,15,33,0,120.21947897,22.98928311,46
安南,臺南市,71,臭氧八小時,普通,0.8,0.25,43,61,30,13,7,7.6,0.4,0.8,244,2025-03-25 20:00,,0.2,16.7,34,1,120.2175,23.048197,45
善化,臺南市,60,細懸浮微粒,普通,0.8,0.24,35,53,36,12,11,12.7,1.1,0.3,22,2025-03-25 20:00,,0.2,15.8,31,1,120.29740529,23.11337642,44
新營,臺南市,74,臭氧八小時,普通,0.6,0.26,44,62,24,13,8,9.3,1.1,1,258,2025-03-25 20:00,,0.2,15,32,0,120.31725,23.305633,43
嘉義,嘉義市,80,臭氧八小時,普通,1,0.24,40,64,25,12,9,9.5,0.4,1.7,261,2025-03-25 20:00,,0.2,15.5,30,1,120.44125148,23.46477865,42
臺西,雲林縣,64,臭氧八小時,普通,1,0.17,39,59,21,10,3,4.8,0.8,1.1,198,2025-03-25 20:00,,0.1,11.4,25,1,120.19933333,23.702175,41
朴子,嘉義縣,71,臭氧八小時,普通,0.5,0.2,39,61,28,10,7,9.3,1.6,0.5,221,2025-03-25 20:00,,0.1,14,26,0,120.2478,23.46538,40
新港,嘉義縣,67,臭氧八小時,普通,1.5,0.17,41,60,30,16,5,6.3,0.3,1.3,249,2025-03-25 20:00,,0.1,15,30,1,120.345531,23.554839,39
崙背,雲林縣,55,細懸浮微粒,普通,0.9,0.18,37,54,29,12,3,4,0.9,0.6,199,2025-03-25 20:00,,0.1,14.1,31,1,120.348742,23.757547,38
斗六,雲林縣,90,臭氧八小時,普通,1,0.29,42,67,36,19,8,9.3,1.2,1.5,238,2025-03-25 20:00,,0.2,19.8,37,1,120.544994,23.711853,37
南投,南投縣,100,臭氧八小時,普通,1.8,0.27,56,70,44,28,8,9,0.3,1.1,163,2025-03-25 20:00,,0.2,20.5,39,1,120.685306,23.913,36
二林,彰化縣,62,細懸浮微粒,普通,1.6,0.28,37,55,37,18,4,5.1,0.3,1.7,219,2025-03-25 20:00,,0.2,16.4,35,1,120.409653,23.925175,35
線西,彰化縣,67,臭氧八小時,普通,2.3,0.19,37,60,29,11,7,8,0.6,2.3,221,2025-03-25 20:00,,0.1,12.9,26,1,120.469061,24.131672,34
彰化,彰化縣,60,細懸浮微粒,普通,1.1,0.24,31,54,30,16,9,10.8,1.5,0.9,226,2025-03-25 20:00,,0.2,15.8,30,1,120.541519,24.066,33
西屯,臺中市,74,臭氧八小時,普通,1.5,0.23,32,62,39,17,8,10.3,1.3,1.2,185,2025-03-25 20:00,,0.2,16.5,38,1,120.616917,24.162197,32
忠明,臺中市,66,細懸浮微粒,普通,1.4,0.35,27,51,30,14,13,15.1,1.5,1,180,2025-03-25 20:00,,0.2,18.1,36,1,120.641092,24.151958,31
大里,臺中市,78,細懸浮微粒,普通,1.4,0.39,25,50,44,18,17,18.2,0.8,1.1,240,2025-03-25 20:00,,0.2,22.2,40,1,120.67844444,24.09961111,30
沙鹿,臺中市,64,臭氧八小時,普通,0.2,0.29,33,59,33,11,10,11,0.6,1.1,178,2025-03-25 20:00,,0.2,15.4,37,,120.568794,24.225628,29
豐原,臺中市,108,臭氧八小時,對敏感族群不健康,2.6,0.4,53,73,47,32,13,13.9,0.9,1.3,139,2025-03-25 20:00,,0.3,26.4,44,1,120.74252414,24.25699731,28
三義,苗栗縣,100,臭氧八小時,普通,1.5,0.31,47,70,45,21,12,12.6,0.1,2.5,203,2025-03-25 20:00,,0.2,19.2,41,1,120.75956754,24.38248443,27
苗栗,苗栗縣,74,臭氧八小時,普通,2.6,0.31,41,62,33,15,12,13.7,1.1,2.6,236,2025-03-25 20:00,,0.2,16.2,31,2,120.82011468,24.56499183,26
頭份,苗栗縣,71,臭氧八小時,普通,2.7,0.29,43,61,38,17,11,12.9,1.1,1.2,231,2025-03-25 20:00,,0.2,17.4,35,2,120.89869286,24.69690679,25
新竹,新竹市,64,臭氧八小時,普通,1.6,0.38,39,59,28,19,15,16,0.5,1.6,239,2025-03-25 20:00,,0.2,16.2,29,1,120.97236752,24.8056356,24
竹東,新竹縣,84,臭氧八小時,普通,1,0.32,37,65,30,17,13,15.5,1.6,0.3,2,2025-03-25 20:00,,0.2,19.4,34,1,121.08895493,24.74091408,23
湖口,新竹縣,74,臭氧八小時,普通,2.8,0.24,41,62,38,13,12,12.6,0.2,0.8,266,2025-03-25 20:00,,0.2,16.1,35,2,121.03886894,24.90009696,22
龍潭,桃園市,100,臭氧八小時,普通,1.6,0.28,50,70,48,18,13,14.5,0.7,1.4,277,2025-03-25 20:00,,0.2,19.6,43,1,121.21645772,24.86400048,21
平鎮,桃園市,77,臭氧八小時,普通,0.9,0.44,37,63,50,20,23,23.9,0.7,1,286,2025-03-25 20:00,,0.2,17.6,40,1,121.203986,24.952786,20
觀音,桃園市,67,臭氧八小時,普通,1.5,0.2,44,60,28,12,8,9.1,0.7,0.6,248,2025-03-25 20:00,,0.1,13.9,27,0,121.08283092,25.03556747,19
大園,桃園市,80,臭氧八小時,普通,1.4,0.25,48,64,37,13,10,10.8,0.2,1.5,253,2025-03-25 20:00,,0.2,14.3,35,1,121.20251473,25.06100357,18
桃園,桃園市,93,臭氧八小時,普通,2.1,0.54,41,68,45,23,26,27.5,0.7,1,306,2025-03-25 20:00,,0.4,21.2,43,1,121.30500531,24.9947107,17
大同,臺北市,99,細懸浮微粒,普通,2.9,1.13,14,39,48,34,61,84.1,22.5,-,-,2025-03-25 20:00,,0.9,30.2,50,2,121.51342074,25.06331455,16
松山,臺北市,94,細懸浮微粒,普通,4.4,0.66,10,64,46,28,56,62.7,6.3,1.3,17,2025-03-25 20:00,,0.4,28.1,47,2,121.578611,25.05,15
古亭,臺北市,91,細懸浮微粒,普通,4.3,0.82,20,66,49,33,49,51.9,2.4,0.3,59,2025-03-25 20:00,,0.4,27.2,47,1,121.529556,25.020608,14
萬華,臺北市,87,細懸浮微粒,普通,3.8,0.84,16,53,51,29,62,65.9,3.4,0.6,50,2025-03-25 20:00,,0.5,25.8,48,1,121.507972,25.046503,13
中山,臺北市,89,細懸浮微粒,普通,2.6,0.75,29,61,53,27,47,50.4,3.3,0.7,298,2025-03-25 20:00,,0.5,26.2,49,1,121.526528,25.062361,12
士林,臺北市,90,臭氧八小時,普通,1.3,0.6,28,67,50,25,35,35.8,0.7,0.3,280,2025-03-25 20:00,,0.3,24,48,1,121.51666356,25.10334003,11
淡水,新北市,75,細懸浮微粒,普通,0.9,0.53,39,59,44,31,16,17.4,0.4,,,2025-03-25 20:00,,0.3,21.3,41,0,121.449239,25.1645,10
林口,新北市,77,臭氧八小時,普通,1.2,0.34,42,63,48,24,22,23.7,1.2,0.3,17,2025-03-25 20:00,,0.2,21.7,44,1,121.36548982,25.07798949,9
菜寮,新北市,89,細懸浮微粒,普通,1.7,0.62,41,64,55,24,29,30.4,0.8,1,4,2025-03-25 20:00,,0.4,26.3,51,1,121.481028,25.06895,8
新莊,新北市,87,臭氧八小時,普通,1.1,0.92,11,66,63,30,55,57.5,2.4,2.5,18,2025-03-25 20:00,,0.4,24.7,53,0,121.4325,25.037972,7
